wavelength	P1	P2	P3	P4	P5	P6	P7	P8	P9
1733	0.074543521	0.118334078	0.079697659	0.090067858	0.068307799	0.058652225	0.088087661	0.084213301	0.073811164
1734	0.074302113	0.11795657	0.079481672	0.089805508	0.068091104	0.058459779	0.087804118	0.083949013	0.073606884
1735	0.074069857	0.117596863	0.079249513	0.08953337	0.067865028	0.058268396	0.087516758	0.083669436	0.073379861
1736	0.073853659	0.117251914	0.079009297	0.089251481	0.067636383	0.058077119	0.087225092	0.083376047	0.073127072
1737	0.073632889	0.116890721	0.078763596	0.088956116	0.067414563	0.057888609	0.086919939	0.083081392	0.072878002
1738	0.073402346	0.116519648	0.078509557	0.088645097	0.067192969	0.057706936	0.086609393	0.082789378	0.072635735
1739	0.073176493	0.116143519	0.078273569	0.088334512	0.066959855	0.057525556	0.086295432	0.082506806	0.072382718
1740	0.072953792	0.115757171	0.078054015	0.088023119	0.066722912	0.057339517	0.085969025	0.082236999	0.072124699
1741	0.072729115	0.115369554	0.077828108	0.087709128	0.066490025	0.057143239	0.085647348	0.081959271	0.071871733
1742	0.072507828	0.114973499	0.077596182	0.08740226	0.066253951	0.056939627	0.08533883	0.08166594	0.071617374
1743	0.072268877	0.114551141	0.077351618	0.087084698	0.06601725	0.05672775	0.08503233	0.081373008	0.07138304
1744	0.072007358	0.114111907	0.077095403	0.086748289	0.065784259	0.056504981	0.084730533	0.081077602	0.071172866
1745	0.071750608	0.113681239	0.076846195	0.086407091	0.065549041	0.056283491	0.084423501	0.080770455	0.070939538
1746	0.071499961	0.113260072	0.076604361	0.086059114	0.065314199	0.056067049	0.084103244	0.080462034	0.070680105
1747	0.071258059	0.112835579	0.076349658	0.085714803	0.065076832	0.055856308	0.083785333	0.08013697	0.070403374
1748	0.071024118	0.112404194	0.07608229	0.085383501	0.06482941	0.055653457	0.083473243	0.079791199	0.070109116
1749	0.070770693	0.111959684	0.075793088	0.085042148	0.06457292	0.055449424	0.083155109	0.07945203	0.06982249
1750	0.070503507	0.111504065	0.075479497	0.084692504	0.064310073	0.055239662	0.082831141	0.079117657	0.069543732
1751	0.070238336	0.111036763	0.075176754	0.08434529	0.064042436	0.055023361	0.082491947	0.078786867	0.069257969
1752	0.069968844	0.110562465	0.074887727	0.083992822	0.06377363	0.054802569	0.082140084	0.078464553	0.068973562
1753	0.069696876	0.110079575	0.074615389	0.08364528	0.063502087	0.054581014	0.081806883	0.078132026	0.068694463
1754	0.069425875	0.109592133	0.074373635	0.083306044	0.063226489	0.054360573	0.081488404	0.077794088	0.068418468
1755	0.069148717	0.109135587	0.074137557	0.082953906	0.06295698	0.054136443	0.081166996	0.077476984	0.068160916
1756	0.068871305	0.108714205	0.073896132	0.082596284	0.062698554	0.053911199	0.080846399	0.077177076	0.067916364
1757	0.068613036	0.108316744	0.073662954	0.082250287	0.062436444	0.053700107	0.0805182	0.076887867	0.067659996
1758	0.068371502	0.107937692	0.073429976	0.081914427	0.06216534	0.053499599	0.080185212	0.076608156	0.067402069
1759	0.068138711	0.107570898	0.073178157	0.081600164	0.06188867	0.053307096	0.079853664	0.076310275	0.067148552
1760	0.067914161	0.107215689	0.07291923	0.081302485	0.06161351	0.053124242	0.079520476	0.075996731	0.066892876
1761	0.067680089	0.10685651	0.072644729	0.080991751	0.06135699	0.052934543	0.079182161	0.075681902	0.066643915
1762	0.067437121	0.106495652	0.072355436	0.080673639	0.061117663	0.052739692	0.078839202	0.075364815	0.066404719
1763	0.067191614	0.10610221	0.072090402	0.08035292	0.06089342	0.052541546	0.07850904	0.075055737	0.066163516
1764	0.066941394	0.105665586	0.071849893	0.080027933	0.060686465	0.052337947	0.078203114	0.07475663	0.065919065
1765	0.066699395	0.10522692	0.071635084	0.07971265	0.060473136	0.052134668	0.077909736	0.074463653	0.065674969
1766	0.066472751	0.104799834	0.071438525	0.079409157	0.060252794	0.051930639	0.077621715	0.074183356	0.06543467
1767	0.066254844	0.104395966	0.071229216	0.079121254	0.060028169	0.051733646	0.077343505	0.073921827	0.06520982
1768	0.066042897	0.104014992	0.071020807	0.078850085	0.059790398	0.051550581	0.077075499	0.073671335	0.064997748
1769	0.065843724	0.103653594	0.070817157	0.078582522	0.059549757	0.051379703	0.07682325	0.073430943	0.064802842
1770	0.065656181	0.103317775	0.070608079	0.078320758	0.05932432	0.051219128	0.076586048	0.073204548	0.06462753
1771	0.065464461	0.103008596	0.070404933	0.07806562	0.059118692	0.051062595	0.07634011	0.072973701	0.06444589
1772	0.065271497	0.102720422	0.07021052	0.077807579	0.058928227	0.050908045	0.076088812	0.07273768	0.064256163
1773	0.065073227	0.10242538	0.070020947	0.077556558	0.058772722	0.050751916	0.07583912	0.072509669	0.064060322
1774	0.064868297	0.102116062	0.069841294	0.077325062	0.058650154	0.050594651	0.075589671	0.072288634	0.063853351
1775	0.064697132	0.101799036	0.069674917	0.07710089	0.05854985	0.050435376	0.075363661	0.072070411	0.063640561
1776	0.064561094	0.101490762	0.069522951	0.076882554	0.05844483	0.050280695	0.075151782	0.071868956	0.063435814
1777	0.064455613	0.101212126	0.069385487	0.076675356	0.058321699	0.050149941	0.074936713	0.071654453	0.063246825
1778	0.064356659	0.100967926	0.069259896	0.076472631	0.058188467	0.050034688	0.074724443	0.071459037	0.063071826
1779	0.064238157	0.100750996	0.069151525	0.076265813	0.05804289	0.049949558	0.074525441	0.071290202	0.062917538
1780	0.064111596	0.100568526	0.069047844	0.076072189	0.057904728	0.049874869	0.074331228	0.071145954	0.062793163
1781	0.06397736	0.100431215	0.068928746	0.075884069	0.057799263	0.049787368	0.07414528	0.071042167	0.062698245
1782	0.063846541	0.100305534	0.068810318	0.075725946	0.057711846	0.04970623	0.073975361	0.070947889	0.062625756
1783	0.063719681	0.100168287	0.068707532	0.075609052	0.057642943	0.04962867	0.073813736	0.070840901	0.062567573
1784	0.06360245	0.100033422	0.068600687	0.075514764	0.05757226	0.049556207	0.073656624	0.070729905	0.062500259
1785	0.063504284	0.099879666	0.068491784	0.075464051	0.057488304	0.049494191	0.073503428	0.070612746	0.062409869
1786	0.063418166	0.099733828	0.068381072	0.075408594	0.057410572	0.049440492	0.07338015	0.070498421	0.062303344
1787	0.063364974	0.099638553	0.068258498	0.07530935	0.057337629	0.049397432	0.073293961	0.070392626	0.062185043
1788	0.063345187	0.099559762	0.068144565	0.075205363	0.057259217	0.049360323	0.073240719	0.070298166	0.062096518
1789	0.063328867	0.099464613	0.068034882	0.075071891	0.057181427	0.049328555	0.073221514	0.070183963	0.062033267
1790	0.063313565	0.099384598	0.067956698	0.074931318	0.057116316	0.049287227	0.073209744	0.070099068	0.061997274
1791	0.063301154	0.099311245	0.067914671	0.074814993	0.057068612	0.049230024	0.073185355	0.07003475	0.062007972
1792	0.063300269	0.099240033	0.067899032	0.074726725	0.057038718	0.049157106	0.073154018	0.070001101	0.06203833
1793	0.063316589	0.099185968	0.067928943	0.074660158	0.057033774	0.049081004	0.07312122	0.070007456	0.062069916
1794	0.063324098	0.099108235	0.067971872	0.07462491	0.05700496	0.049020587	0.073095548	0.070015424	0.062113745
1795	0.063319444	0.099020148	0.06801509	0.074621612	0.056960764	0.04897635	0.073071783	0.070021303	0.062165884
1796	0.063264801	0.098904838	0.068012701	0.07463493	0.056894574	0.048951266	0.073026436	0.070018051	0.062185039
1797	0.063237999	0.098866679	0.068009939	0.074653962	0.056776655	0.048945136	0.072989532	0.070050395	0.062212919
1798	0.063200792	0.09890868	0.067984279	0.074646593	0.056649353	0.048970203	0.0729985	0.070070065	0.062214306
1799	0.063165305	0.099014462	0.067948439	0.074638505	0.056497434	0.049017381	0.073066902	0.070068754	0.062184209
1800	0.063074681	0.099067914	0.067925475	0.074597623	0.056345482	0.049056852	0.073125635	0.070029391	0.062111978
1801	0.062958246	0.099205107	0.067857527	0.074517225	0.056278597	0.049116641	0.073120361	0.069950781	0.062086139
1802	0.062872478	0.099397072	0.067724998	0.074360637	0.056272804	0.049136598	0.073064711	0.06977689	0.062116167
1803	0.06287252	0.09960556	0.067630896	0.074155493	0.056329741	0.049067368	0.073008729	0.069578725	0.062165531
1804	0.063021967	0.100003498	0.067584093	0.074069053	0.056428822	0.049075533	0.07296272	0.069480236	0.062306083
1805	0.063285634	0.100447435	0.067477883	0.074142643	0.056478608	0.049181833	0.072953281	0.069485918	0.062461747
1806	0.063567095	0.100840503	0.067362999	0.074299385	0.056551967	0.049324519	0.072995899	0.069599396	0.062569523
1807	0.063717289	0.101179189	0.067294267	0.074487679	0.056781927	0.049482457	0.073057667	0.069711914	0.062680081
1808	0.063641477	0.101405859	0.067279354	0.074739059	0.057223602	0.049691232	0.073108682	0.069825887	0.062817892
1809	0.06333921	0.101452241	0.067294739	0.074930773	0.057685351	0.049827528	0.07315922	0.069884302	0.062939719
1810	0.063069461	0.101524944	0.067491363	0.07507871	0.058031575	0.049934219	0.07332363	0.069840841	0.06305824
1811	0.062980454	0.101633331	0.067845459	0.075331376	0.05831685	0.05001678	0.073685977	0.069622116	0.063220162
1812	0.063083824	0.101576291	0.068247747	0.075735856	0.058585403	0.05016082	0.074063239	0.069366216	0.063316111
1813	0.063540817	0.101750074	0.06875891	0.076136797	0.058831228	0.050401905	0.074408353	0.069328507	0.063369305
1814	0.064129362	0.101835621	0.069288071	0.076231143	0.059034125	0.050445781	0.074691053	0.069332227	0.063317145
1815	0.064952678	0.10190404	0.069818765	0.076307505	0.059128843	0.050631353	0.074818233	0.069489171	0.063258879
1816	0.065884038	0.102526074	0.070277075	0.076603301	0.059167867	0.051130585	0.074964019	0.070038865	0.063226942
1817	0.066706491	0.103628085	0.07059979	0.077033185	0.059013027	0.051953322	0.075131643	0.071032817	0.063166461
1818	0.067066699	0.104743587	0.070937082	0.077483971	0.059005729	0.052588597	0.075531103	0.072187686	0.062905049
1819	0.067390036	0.106082171	0.071533722	0.078374433	0.059348381	0.053220578	0.076021948	0.073408869	0.062751877
1820	0.067543401	0.107622838	0.072230359	0.079702314	0.059880092	0.053836255	0.07639513	0.074805739	0.063006294
1821	0.067287423	0.108576386	0.073058951	0.080965651	0.060211377	0.05409571	0.076793028	0.075857434	0.063680433
1822	0.067978161	0.110354299	0.074398592	0.082450746	0.060334736	0.054391579	0.077032864	0.076519326	0.06502802
1823	0.069512366	0.113070966	0.075677479	0.084073278	0.060527794	0.054940022	0.077066077	0.076810867	0.066668848
1824	0.070703216	0.1153235	0.076709978	0.084626961	0.060902689	0.055769962	0.077477423	0.076688963	0.067778147
1825	0.071643161	0.117759277	0.078047753	0.084301237	0.061704976	0.056761518	0.07856537	0.076597466	0.068113768
1826	0.072208661	0.120060025	0.079386032	0.083579417	0.062671988	0.057662355	0.079610444	0.076486631	0.068144986
1827	0.072477823	0.122245491	0.080511621	0.082985935	0.063514327	0.058817365	0.080595345	0.076606397	0.067960963
1828	0.071901092	0.123333054	0.08117008	0.081801749	0.06415984	0.060257728	0.081422063	0.076952805	0.068207505
1829	0.071166776	0.123254877	0.081965687	0.08163542	0.066074401	0.061830832	0.08237697	0.077704361	0.069427313
1830	0.070460954	0.121893659	0.083057198	0.082463153	0.068263759	0.062507074	0.08310185	0.077782716	0.07127334
1831	0.069514295	0.119726503	0.084921848	0.082451018	0.068985101	0.062820572	0.083022794	0.077034918	0.07348161
1832	0.069228959	0.118814934	0.086800142	0.083110808	0.069669472	0.063450128	0.083680393	0.076397055	0.075290281
1833	0.070444137	0.121839527	0.088454859	0.085794645	0.069481253	0.063454722	0.085000744	0.076879778	0.076051649
1834	0.073163327	0.128531443	0.091877957	0.089269378	0.068805716	0.063035281	0.085394929	0.079502511	0.076421666
1835	0.078236679	0.13649898	0.095841233	0.092794999	0.068709584	0.063824567	0.085493779	0.082575817	0.076977804
1836	0.085839172	0.142807836	0.099852371	0.096567794	0.070797891	0.066708392	0.086180891	0.086524035	0.078121078
1837	0.095724027	0.149813956	0.104286646	0.100288115	0.07459441	0.070565802	0.087978907	0.090329085	0.080546812
1838	0.104571751	0.157947984	0.110540845	0.099783206	0.080631018	0.07468518	0.089956653	0.091310868	0.083461838
1839	0.111930141	0.165902653	0.117542716	0.096502353	0.087391224	0.080714295	0.09179512	0.091204564	0.085514542
1840	0.118549397	0.175162836	0.125531034	0.092205666	0.095738476	0.086817961	0.092479741	0.094689242	0.08727753
1841	0.123583657	0.181135476	0.130997655	0.087741706	0.10660039	0.091698634	0.092469801	0.098940233	0.091946056
1842	0.128083133	0.182508906	0.136886405	0.087739351	0.113986881	0.098052497	0.094187918	0.106880511	0.100258898
1843	0.137658372	0.185255621	0.148550386	0.095742666	0.118396383	0.105420588	0.096245985	0.122869115	0.107019662
1844	0.14832554	0.186843281	0.156881669	0.110841421	0.123810489	0.11330816	0.099535072	0.139005716	0.111578187
1845	0.157139467	0.183982484	0.153881142	0.134109534	0.131509321	0.120717095	0.104043816	0.150365627	0.113870923
1846	0.16720013	0.185141469	0.161278049	0.158123738	0.137042103	0.128776937	0.111259066	0.168446409	0.117515807
1847	0.183202818	0.190532646	0.186231769	0.180467111	0.141081529	0.138584938	0.120511796	0.193736133	0.122431129
1848	0.202964107	0.202493715	0.201173731	0.194522763	0.143336453	0.147836819	0.132323811	0.20945305	0.129416434
1849	0.216656392	0.235434325	0.208724307	0.195283674	0.137619767	0.152799494	0.145623004	0.219835355	0.137671187
1850	0.236700134	0.270691529	0.225003074	0.185302708	0.128272657	0.156196876	0.156980456	0.233089503	0.141611849
1851	0.261731934	0.296733663	0.233908051	0.169819783	0.129287018	0.159159783	0.167620637	0.23308679	0.144589492
1852	0.27683214	0.320501778	0.234289999	0.14215819	0.137481943	0.161446247	0.176176269	0.223917995	0.155253785
1853	0.291188312	0.336564893	0.229329064	0.114635216	0.142147142	0.162918198	0.188923793	0.21292853	0.165079413
1854	0.312753298	0.345373237	0.229558331	0.10082269	0.143602412	0.168125318	0.212227454	0.206121977	0.172319448
1855	0.333141171	0.342352009	0.228860332	0.098835001	0.144130296	0.173508833	0.234558935	0.199984307	0.17383877
1856	0.343004424	0.322545652	0.21522277	0.102058431	0.138029529	0.177950894	0.254257315	0.189571435	0.169425628
1857	0.339456195	0.296573325	0.205243934	0.118011843	0.13951821	0.180594613	0.260228698	0.180839798	0.161629379
1858	0.324555905	0.276561998	0.223106517	0.143060076	0.148418624	0.182190846	0.252494812	0.185085155	0.153797633
1859	0.302872919	0.260420517	0.254525467	0.163958624	0.16399066	0.184359963	0.234235597	0.19094263	0.151604917
1860	0.284928283	0.25473271	0.266628108	0.181924425	0.176375131	0.181255393	0.204256415	0.190086183	0.147591274
1861	0.273253565	0.280482571	0.280501401	0.197115301	0.186680005	0.17595502	0.170574125	0.194490872	0.139084954
1862	0.271394724	0.299516789	0.303575674	0.201781399	0.199470651	0.172464993	0.143207818	0.199269744	0.1308368
1863	0.269946181	0.307912012	0.316172846	0.188045479	0.220908605	0.171294256	0.132615135	0.182886927	0.131457929
1864	0.259908384	0.316468177	0.319892119	0.167347622	0.233232437	0.168448031	0.121042762	0.168476961	0.13565172
1865	0.25484515	0.323477314	0.320117456	0.151669573	0.230105728	0.163093904	0.115037828	0.16447863	0.130769836
1866	0.253213548	0.329402476	0.311006518	0.141170128	0.219382829	0.156475558	0.119368458	0.160733615	0.122213224
1867	0.24461956	0.325151595	0.284292457	0.1351481	0.196924997	0.144909	0.121605386	0.157050527	0.110015065
1868	0.234918421	0.321918368	0.249930227	0.129648033	0.16633644	0.133044478	0.12092909	0.15556098	0.094938219
1869	0.21821816	0.32302936	0.221002253	0.124841645	0.146820989	0.122481389	0.113099777	0.150253921	0.083339617
1870	0.195837745	0.314561253	0.201735724	0.123478608	0.135362837	0.109043442	0.101273043	0.143659526	0.077161433
1871	0.178584333	0.295604827	0.188037185	0.123999039	0.125273639	0.095973384	0.088456426	0.136275827	0.078282049
1872	0.174723085	0.278375952	0.169947499	0.131064437	0.11351734	0.085324126	0.075982698	0.131270016	0.075336872
1873	0.175474402	0.270577299	0.159619706	0.135596643	0.107477462	0.081364311	0.074157891	0.125265135	0.071190004
1874	0.169456983	0.252037422	0.157356255	0.13040979	0.102090743	0.083513267	0.086681703	0.118943227	0.070603513
1875	0.165914806	0.227068316	0.158927017	0.118200792	0.099485893	0.087097464	0.105260498	0.10702712	0.072041493
1876	0.163172326	0.201282564	0.158341316	0.110794973	0.098984074	0.086632327	0.109640773	0.09786759	0.069167194
1877	0.154338271	0.181055109	0.158396044	0.104077717	0.094250104	0.086562788	0.109909862	0.09099761	0.063766733
1878	0.142656617	0.169433756	0.153754136	0.101730402	0.08630202	0.085193532	0.109890427	0.08195535	0.056551443
1879	0.129986753	0.163638972	0.145719918	0.099436341	0.077325895	0.084239411	0.105006715	0.071669656	0.048908747
1880	0.11979649	0.169506763	0.13779545	0.090133262	0.072663733	0.088050512	0.097111939	0.062483127	0.044648827
1881	0.108570556	0.173911797	0.128863095	0.076568876	0.069232532	0.094896933	0.090372581	0.054719912	0.044239813
1882	0.100021684	0.168817387	0.123524154	0.06795322	0.066865765	0.094794683	0.080767751	0.050899177	0.045331317
1883	0.097991502	0.157465975	0.116673945	0.066530108	0.06698479	0.091511744	0.068888623	0.05023871	0.046790656
1884	0.098378526	0.147102882	0.107762609	0.06331201	0.066701311	0.090391865	0.060968031	0.053234236	0.048239806
1885	0.097824285	0.133489819	0.103636784	0.058507259	0.066086955	0.088604079	0.056803363	0.059010693	0.048613305
1886	0.099038495	0.124852166	0.101708941	0.055619072	0.065283306	0.087276973	0.057507524	0.065843597	0.048242677
1887	0.106793754	0.122919431	0.101147799	0.050990021	0.066995717	0.084453967	0.061725918	0.067130793	0.048779698
1888	0.115645013	0.124175626	0.100098898	0.045337039	0.067785673	0.0794013	0.066341096	0.064043617	0.048249121
1889	0.118797137	0.131133057	0.100661192	0.044540273	0.059037142	0.074458408	0.071768004	0.059885238	0.045930531
